Time[s], Channel 7
3.534018, 1
3.53402, 0
3.534032, 1
3.534034, 0
3.53404, 1
3.534044, 0
3.591964, 1
3.626894, 0
3.626896, 1
3.626898, 0
3.626906, 1
3.626908, 0
3.626928, 1
3.626934, 0
3.689454, 1
3.723388, 0
3.72339, 1
3.723392, 0
3.7234, 1
3.723402, 0
3.723422, 1
3.723426, 0
3.723454, 1
3.723456, 0
3.786198, 1
3.820508, 0
3.82051, 1
3.820512, 0
3.820518, 1
3.820522, 0
3.820542, 1
3.820548, 0
3.873204, 1
3.89917, 0
3.899172, 1
3.899174, 0
3.89918, 1
3.899184, 0
3.899204, 1
3.899208, 0
3.94392, 1
3.969016, 0
3.969018, 1
3.96902, 0
3.969026, 1
3.96903, 0
3.969048, 1
3.969054, 0
4.012508, 1
4.03672, 0
4.036722, 1
4.036724, 0
4.03673, 1
4.036734, 0
4.036752, 1
4.036758, 0
4.081102, 1
4.106176, 0
4.106178, 1
4.10618, 0
4.106186, 1
4.106188, 0
4.106208, 1
4.106214, 0
4.10624, 1
4.106242, 0
4.147564, 1
4.169356, 0
4.16936, 1
4.169362, 0
4.169368, 1
4.16937, 0
4.16939, 1
4.169394, 0
4.169422, 1
4.169424, 0
4.209968, 1
4.235172, 0
4.235174, 1
4.235176, 0
4.235182, 1
4.235186, 0
4.235204, 1
4.235212, 0
4.235238, 1
4.23524, 0
4.278692, 1
4.302784, 0
4.302786, 1
4.302788, 0
4.302794, 1
4.302798, 0
4.302816, 1
4.302822, 0
4.302848, 1
4.30285, 0
4.347218, 1
4.373952, 0
4.373954, 1
4.373956, 0
4.373962, 1
4.373966, 0
4.373984, 1
4.373992, 0
4.374016, 1
4.37402, 0
4.422482, 1
4.449174, 0
4.449176, 1
4.44918, 0
4.449186, 1
4.44919, 0
4.44921, 1
4.449212, 0
4.50013, 1
4.53099, 0
4.530992, 1
4.530994, 0
4.531002, 1
4.531004, 0
4.531016, 1
4.531018, 0
4.531024, 1
4.53103, 0
4.531056, 1
4.531058, 0
4.586468, 1
4.617402, 0
4.617404, 1
4.617406, 0
4.617414, 1
4.617416, 0
4.617436, 1
4.61744, 0
4.617468, 1
4.61747, 0
4.674826, 1
4.708892, 0
4.708894, 1
4.708896, 0
4.708904, 1
4.708906, 0
4.708918, 1
4.70892, 0
4.708926, 1
4.708932, 0
4.708958, 1
4.70896, 0
4.769754, 1
4.8027, 0
4.802702, 1
4.802704, 0
4.80271, 1
4.802714, 0
4.802732, 1
4.802738, 0
4.802764, 1
4.802766, 0
4.863212, 1
4.900538, 0
4.90054, 1
4.900544, 0
4.90055, 1
4.900552, 0
4.900572, 1
4.900578, 0
4.900604, 1
4.900606, 0
4.966966, 1
5.004718, 0
5.00472, 1
5.004722, 0
5.004728, 1
5.004732, 0
5.004752, 1
5.004756, 0
5.07648, 1
5.119852, 0
5.119854, 1
5.119856, 0
5.119864, 1
5.119866, 0
5.119886, 1
5.119892, 0
5.119918, 1
5.11992, 0
5.194096, 1
5.23544, 0
5.235442, 1
5.235444, 0
5.23545, 1
5.235454, 0
5.235474, 1
5.235478, 0
5.235504, 1
5.235506, 0
5.30649, 1
5.341846, 0
5.341848, 1
5.341852, 0
5.341858, 1
5.34186, 0
5.34188, 1
5.341886, 0
5.341912, 1
5.341914, 0
5.395844, 1
5.422186, 0
5.422188, 1
5.42219, 0
5.422196, 1
5.4222, 0
5.422218, 1
5.422224, 0
5.466352, 1
5.490394, 0
5.490396, 1
5.490398, 0
5.490406, 1
5.490408, 0
5.490428, 1
5.490434, 0
5.529234, 1
5.549222, 0
5.549224, 1
5.549226, 0
5.549232, 1
5.549236, 0
5.549254, 1
5.54926, 0
5.584176, 1
5.603938, 0
5.60394, 1
5.603942, 0
5.60395, 1
5.603952, 0
5.60397, 1
5.603978, 0
5.637558, 1
5.655588, 0
5.65559, 1
5.655594, 0
5.6556, 1
5.655602, 0
5.655622, 1
5.655626, 0
5.686722, 1
5.704686, 0
5.704688, 1
5.70469, 0
5.704698, 1
5.7047, 0
5.704712, 1
5.704714, 0
5.70472, 1
5.704726, 0
5.704752, 1
5.704754, 0
5.735694, 1
5.752786, 0
5.752788, 1
5.75279, 0
5.752798, 1
5.7528, 0
5.752808, 1
5.75281, 0
5.75282, 1
5.752824, 0
5.78275, 1
5.799976, 0
5.799982, 1
5.799986, 0
5.800004, 1
5.80001, 0
5.83033, 1
5.84682, 0
5.846822, 1
5.846824, 0
5.846832, 1
5.846834, 0
5.846854, 1
5.846858, 0
5.876848, 1
5.8952, 0
5.895232, 1
5.895238, 0
5.927132, 1
5.945182, 0
5.945184, 1
5.945186, 0
5.945192, 1
5.945196, 0
5.945214, 1
5.94522, 0
5.978748, 1
5.999236, 0
5.999248, 1
5.99925, 0
5.999268, 1
5.999276, 0
5.999302, 1
5.999304, 0
6.035014, 1
6.055074, 0
6.055076, 1
6.055078, 0
6.055086, 1
6.055088, 0
6.05511, 1
6.055112, 0
6.092278, 1
6.114446, 0
6.114448, 1
6.11445, 0
6.114456, 1
6.11446, 0
6.114478, 1
6.114484, 0
6.154078, 1
6.176434, 0
6.176444, 1
6.176448, 0
6.176466, 1
6.176472, 0
6.217662, 1
6.242894, 0
6.242896, 1
6.242898, 0
6.242904, 1
6.242908, 0
6.242926, 1
6.242932, 0
6.242958, 1
6.242962, 0
6.288548, 1
6.313854, 0
6.313866, 1
6.313868, 0
6.313888, 1
6.313894, 0
6.361244, 1
6.389634, 0
6.389636, 1
6.389638, 0
6.389646, 1
6.389648, 0
6.389666, 1
6.389674, 0
6.439974, 1
6.467718, 0
6.46772, 1
6.467722, 0
6.46773, 1
6.467732, 0
6.46775, 1
6.467756, 0
6.519856, 1
6.551222, 0
6.551224, 1
6.551226, 0
6.551234, 1
6.551236, 0
6.551254, 1
6.551262, 0
6.551286, 1
6.55129, 0
6.60709, 1
6.637888, 0
6.63789, 1
6.637892, 0
6.6379, 1
6.637902, 0
6.637922, 1
6.637926, 0
6.694116, 1
6.726736, 0
6.726748, 1
6.72675, 0
6.72677, 1
6.726776, 0
6.726802, 1
6.726804, 0
6.781886, 1
6.810542, 0
6.810544, 1
6.810546, 0
6.810552, 1
6.810556, 0
6.810576, 1
6.81058, 0
6.810606, 1
6.810608, 0
6.861994, 1
6.891456, 0
6.891458, 1
6.89146, 0
6.891466, 1
6.891468, 0
6.891488, 1
6.891494, 0
6.89152, 1
6.891522, 0
6.941734, 1
6.967792, 0
6.967796, 1
6.967798, 0
6.967804, 1
6.967806, 0
6.967826, 1
6.96783, 0
6.967858, 1
6.96786, 0
7.01203, 1
7.036174, 0
7.036176, 1
7.03618, 0
7.036186, 1
7.036188, 0
7.036208, 1
7.036214, 0
7.03624, 1
7.036242, 0
7.074922, 1
7.094926, 0
7.094928, 1
7.09493, 0
7.094936, 1
7.09494, 0
7.094958, 1
7.094964, 0
7.129576, 1
7.14924, 0
7.149242, 1
7.149244, 0
7.149252, 1
7.149254, 0
7.149266, 1
7.149268, 0
7.149274, 1
7.14928, 0
7.149306, 1
7.149308, 0
7.182692, 1
7.201066, 0
7.201068, 1
7.20107, 0
7.201078, 1
7.20108, 0
7.2011, 1
7.201104, 0
7.232558, 1
7.250194, 0
7.250196, 1
7.250198, 0
7.250206, 1
7.250208, 0
7.250228, 1
7.250234, 0
7.25026, 1
7.250262, 0
7.28013, 1
7.296252, 0
7.296254, 1
7.296256, 0
7.296264, 1
7.296266, 0
7.296286, 1
7.29629, 0
7.32498, 1
7.342254, 0
7.342256, 1
7.342258, 0
7.342264, 1
7.342268, 0
7.342286, 1
7.342292, 0
7.372776, 1
7.389878, 0
7.38988, 1
7.389884, 0
7.38989, 1
7.389892, 0
7.389912, 1
7.389916, 0
7.421574, 1
7.441012, 0
7.441014, 1
7.441016, 0
7.441024, 1
7.441026, 0
7.441046, 1
7.441052, 0
7.441078, 1
7.44108, 0
7.475278, 1
7.49469, 0
7.494692, 1
7.494694, 0
7.4947, 1
7.494704, 0
7.494724, 1
7.494728, 0
7.530422, 1
7.5515, 0
7.551502, 1
7.551504, 0
7.551512, 1
7.551514, 0
7.551532, 1
7.55154, 0
7.551566, 1
7.551568, 0
7.590004, 1
7.611868, 0
7.61187, 1
7.611874, 0
7.61188, 1
7.611882, 0
7.611902, 1
7.611906, 0
7.611934, 1
7.611936, 0
7.65057, 1
7.674524, 0
7.674526, 1
7.674528, 0
7.674534, 1
7.674538, 0
7.674556, 1
7.674562, 0
7.67459, 1
7.674592, 0
7.717892, 1
7.741614, 0
7.741616, 1
7.741618, 0
7.741624, 1
7.741628, 0
7.741648, 1
7.741652, 0
7.785436, 1
7.811972, 0
7.811974, 1
7.811976, 0
7.811982, 1
7.811986, 0
7.812004, 1
7.81201, 0
7.812036, 1
7.812038, 0
7.860186, 1
7.887276, 0
7.887278, 1
7.88728, 0
7.887288, 1
7.88729, 0
7.88731, 1
7.887314, 0
7.937744, 1
7.968246, 0
7.968248, 1
7.968252, 0
7.968258, 1
7.96826, 0
7.968272, 1
7.968274, 0
7.96828, 1
7.968286, 0
7.968312, 1
7.968314, 0
8.023642, 1
8.05321, 0
8.053212, 1
8.053214, 0
8.05322, 1
8.053224, 0
8.053246, 1
8.053248, 0
8.109494, 1
8.143408, 0
8.14341, 1
8.143414, 0
8.14342, 1
8.143422, 0
8.143434, 1
8.143436, 0
8.143442, 1
8.143448, 0
8.143474, 1
8.143476, 0
8.204746, 1
8.238702, 0
8.238704, 1
8.238706, 0
8.238712, 1
8.238716, 0
8.238736, 1
8.23874, 0
8.30168, 1
8.340674, 0
8.340676, 1
8.340678, 0
8.340684, 1
8.340688, 0
8.340708, 1
8.340714, 0
8.408716, 1
8.446292, 0
8.446294, 1
8.446298, 0
8.446304, 1
8.446306, 0
8.446326, 1
8.446332, 0
8.446358, 1
8.44636, 0
8.516246, 1
8.55918, 0
8.559182, 1
8.559184, 0
8.55919, 1
8.559194, 0
8.559212, 1
8.55922, 0
8.636422, 1
8.679194, 0
8.679196, 1
8.679198, 0
8.679204, 1
8.679208, 0
8.679228, 1
8.679232, 0
8.679258, 1
8.67926, 0
8.759736, 1
8.80873, 0
8.808732, 1
8.808734, 0
8.808742, 1
8.808744, 0
8.808756, 1
8.808758, 0
8.808764, 1
8.80877, 0
8.808796, 1
8.808798, 0
8.895308, 1
8.943132, 0
8.943134, 1
8.943138, 0
8.943144, 1
8.943146, 0
8.943166, 1
8.943172, 0
9.03382, 1
9.088378, 0
9.08838, 1
9.088382, 0
9.088388, 1
9.08839, 0
9.08841, 1
9.088416, 0
9.186226, 1
9.240236, 0
9.240238, 1
9.24024, 0
9.240246, 1
9.24025, 0
9.24027, 1
9.240274, 0
9.34217, 1
9.403978, 0
9.40398, 1
9.403982, 0
9.403988, 1
9.403992, 0
9.40401, 1
9.404018, 0
9.509862, 1
9.569142, 0
9.569144, 1
9.569146, 0
9.569152, 1
9.569156, 0
9.569174, 1
9.56918, 0
9.569206, 1
9.569208, 0
9.68396, 1
9.7545, 0
9.754506, 1
9.754508, 0
9.754528, 1
9.754534, 0
9.868576, 1
9.931226, 0
9.931228, 1
9.93123, 0
9.931238, 1
9.93124, 0
9.93126, 1
9.931264, 0
10.050786, 1
10.126718, 0
10.12672, 1
10.126722, 0
10.126728, 1
10.126732, 0
10.12675, 1
10.126756, 0
10.262072, 1
10.338756, 0
10.338758, 1
10.33876, 0
10.338768, 1
10.33877, 0
10.33879, 1
10.338794, 0
10.480916, 1
10.565994, 0
10.565996, 1
10.565998, 0
10.566006, 1
10.566008, 0
10.566028, 1
10.566034, 0
10.56606, 1
10.566062, 0
10.722542, 1
10.811518, 0
10.81152, 1
10.811522, 0
10.81155, 1
10.811556, 0
10.978456, 1
11.076352, 0
11.076354, 1
11.076358, 0
11.076364, 1
11.076366, 0
11.076386, 1
11.076392, 0
11.250736, 1
11.351494, 0
11.351496, 1
11.351498, 0
11.351506, 1
11.351508, 0
11.351528, 1
11.351532, 0
11.35156, 1
11.351562, 0
11.535476, 1
11.64346, 0
11.643462, 1
11.643464, 0
11.64347, 1
11.643474, 0
11.643492, 1
11.6435, 0
11.643524, 1
11.643528, 0
11.838842, 1
11.942854, 0
11.942856, 1
11.942858, 0
11.942866, 1
11.942868, 0
11.942888, 1
11.942892, 0
11.94292, 1
11.942922, 0
12.087562, 1
12.147658, 0
12.14766, 1
12.147664, 0
12.14767, 1
12.147672, 0
12.147684, 1
12.147686, 0
12.147692, 1
12.147698, 0
12.147724, 1
12.147726, 0
12.241134, 1
12.287716, 0
12.287718, 1
12.28772, 0
12.287726, 1
12.28773, 0
12.287748, 1
12.287754, 0
12.361814, 1
12.402604, 0
12.402606, 1
12.402608, 0
12.402614, 1
12.402618, 0
12.402638, 1
12.402644, 0
12.466654, 1
12.498404, 0
12.49841, 1
12.498414, 0
12.498432, 1
12.498438, 0
12.498464, 1
12.498466, 0
12.551252, 1
12.580146, 0
12.580148, 1
12.58015, 0
12.580158, 1
12.58016, 0
12.580172, 1
12.580174, 0
12.58018, 1
12.580186, 0
12.580212, 1
12.580214, 0
12.625624, 1
12.648522, 0
12.648524, 1
12.648526, 0
12.648534, 1
12.648536, 0
12.648556, 1
12.64856, 0
12.68595, 1
12.70698, 0
12.706982, 1
12.706984, 0
12.706992, 1
12.706994, 0
12.707012, 1
12.70702, 0
12.707044, 1
12.707048, 0
12.742328, 1
12.761488, 0
12.76149, 1
12.761492, 0
12.7615, 1
12.761502, 0
12.761522, 1
12.761526, 0
12.79547, 1
12.81659, 0
12.816592, 1
12.816594, 0
12.8166, 1
12.816604, 0
12.816622, 1
12.81663, 0
12.816656, 1
12.816658, 0
12.854276, 1
12.874998, 0
12.875, 1
12.875002, 0
12.875008, 1
12.875012, 0
12.87503, 1
12.875034, 0
12.913338, 1
12.93676, 0
12.936762, 1
12.936764, 0
12.936772, 1
12.936774, 0
12.936792, 1
12.9368, 0
12.97826, 1
13.0014, 0
13.001402, 1
13.001406, 0
13.001412, 1
13.001414, 0
13.001434, 1
13.001438, 0
13.04442, 1
13.070998, 0
13.071, 1
13.071002, 0
13.07101, 1
13.071012, 0
13.071024, 1
13.071026, 0
13.071032, 1
13.071038, 0
13.071064, 1
13.071066, 0
13.11775, 1
13.144032, 0
13.144034, 1
13.144038, 0
13.144044, 1
13.144046, 0
13.144066, 1
13.14407, 0
13.144098, 1
13.1441, 0
13.191838, 1
13.221046, 0
13.221048, 1
13.22105, 0
13.221056, 1
13.22106, 0
13.221078, 1
13.221084, 0
13.22111, 1
13.221114, 0
13.273936, 1
13.302848, 0
13.302854, 1
13.302858, 0
13.302876, 1
13.302882, 0
13.302908, 1
13.30291, 0
13.357218, 1
13.39038, 0
13.390382, 1
13.390384, 0
13.390392, 1
13.390394, 0
13.390414, 1
13.39042, 0
13.390446, 1
13.390448, 0
13.449118, 1
13.481756, 0
13.481758, 1
13.48176, 0
13.481766, 1
13.48177, 0
13.48179, 1
13.481794, 0
13.48182, 1
13.481822, 0
13.543046, 1
13.579904, 0
13.579906, 1
13.579908, 0
13.579916, 1
13.579918, 0
13.57993, 1
13.579932, 0
13.579938, 1
13.579944, 0
13.57997, 1
13.579972, 0
13.64566, 1
13.682194, 0
13.682196, 1
13.682198, 0
13.682204, 1
13.682208, 0
13.682226, 1
13.682232, 0
13.682258, 1
13.68226, 0
13.751408, 1
13.792946, 0
13.792948, 1
13.79295, 0
13.792956, 1
13.79296, 0
13.79298, 1
13.792986, 0
13.793012, 1
13.793014, 0
13.867062, 1
13.908064, 0
13.908066, 1
13.90807, 0
13.908076, 1
13.908078, 0
13.908098, 1
13.908102, 0
13.90813, 1
13.908132, 0
13.985496, 1
14.032084, 0
14.032086, 1
14.032088, 0
14.032096, 1
14.032098, 0
14.03211, 1
14.032112, 0
14.032118, 1
14.032124, 0
14.03215, 1
14.032152, 0
14.115342, 1
14.161698, 0
14.1617, 1
14.161702, 0
14.161708, 1
14.161712, 0
14.16173, 1
14.161736, 0
14.161762, 1
14.161764, 0
14.247914, 1
14.299924, 0
14.299926, 1
14.299928, 0
14.299934, 1
14.299938, 0
14.299956, 1
14.299964, 0
14.29999, 1
14.299992, 0
14.393248, 1
14.445116, 0
14.445118, 1
14.44512, 0
14.445126, 1
14.44513, 0
14.44515, 1
14.445154, 0
14.44518, 1
14.445182, 0
14.543292, 1
14.602014, 0
14.602016, 1
14.602018, 0
14.602026, 1
14.602028, 0
14.602036, 1
14.602038, 0
14.60204, 1
14.602042, 0
14.602048, 1
14.602054, 0
14.60208, 1
14.602082, 0
14.708616, 1
14.767634, 0
14.767636, 1
14.767638, 0
14.767646, 1
14.767648, 0
14.767668, 1
14.767672, 0
14.7677, 1
14.767702, 0
14.878684, 1
14.945304, 0
14.945306, 1
14.945308, 0
14.945314, 1
14.945318, 0
14.945336, 1
14.945344, 0
14.94537, 1
14.945372, 0
15.064638, 1
15.130968, 0
15.130974, 1
15.130976, 0
15.130996, 1
15.131002, 0
15.253872, 1
15.328396, 0
15.328398, 1
15.3284, 0
15.328408, 1
15.32841, 0
15.328428, 1
15.328436, 0
15.328462, 1
15.328464, 0
15.461096, 1
15.534982, 0
15.534984, 1
15.534986, 0
15.534992, 1
15.534996, 0
15.535014, 1
15.53502, 0
15.67441, 1
15.757406, 0
15.757416, 1
15.75742, 0
15.757438, 1
15.757444, 0
15.90747, 1
15.990148, 0
15.99015, 1
15.990152, 0
15.990158, 1
15.990162, 0
15.990182, 1
15.990186, 0
15.990212, 1
15.990216, 0
16.144272, 1
16.236394, 0
16.236396, 1
16.236398, 0
16.236406, 1
16.236408, 0
16.236428, 1
16.236434, 0
16.23646, 1
16.236462, 0
16.40253, 1
16.494072, 0
16.494074, 1
16.494078, 0
16.494084, 1
16.494086, 0
16.494106, 1
16.494112, 0
16.494138, 1
16.49414, 0
16.665494, 1
16.768022, 0
16.768028, 1
16.768032, 0
16.76805, 1
16.768056, 0
16.955708, 1
17.063046, 0
17.063048, 1
17.06305, 0
17.063056, 1
17.06306, 0
17.063078, 1
17.063084, 0
17.063112, 1
17.063114, 0
17.276918, 1
17.398948, 0
17.39895, 1
17.398952, 0
17.398958, 1
17.398962, 0
17.39898, 1
17.398986, 0
17.399012, 1
17.399014, 0
17.61166, 1
17.73001, 0
17.730012, 1
17.730014, 0
17.730022, 1
17.730024, 0
17.730044, 1
17.730048, 0
17.730076, 1
17.730078, 0
17.948512, 1
18.079108, 0
18.07911, 1
18.079112, 0
18.079118, 1
18.079122, 0
18.07914, 1
18.079146, 0
18.079172, 1
18.079174, 0
18.310734, 1
18.442902, 0
18.442904, 1
18.442906, 0
18.442914, 1
18.442916, 0
18.442936, 1
18.44294, 0
18.442974, 1
18.442976, 0
18.688546, 1
18.833332, 0
18.833334, 1
18.833336, 0
18.833342, 1
18.833346, 0
18.833364, 1
18.83337, 0
19.092612, 1
19.241394, 0
19.241396, 1
19.241398, 0
19.241404, 1
19.241408, 0
19.241428, 1
19.241432, 0
19.532198, 1
19.705624, 0
19.705626, 1
19.705628, 0
19.705634, 1
19.705638, 0
19.705658, 1
19.705664, 0
19.70569, 1
19.705692, 0
20.008486, 1
20.182184, 0
20.182186, 1
20.182188, 0
20.182196, 1
20.182198, 0
20.182218, 1
20.182222, 0
20.50649, 1
