Time[s], Channel 7
22.020056, 0
22.020082, 1
22.020084, 0
22.14991, 1
22.227922, 0
22.227924, 1
22.227928, 0
22.227934, 1
22.227936, 0
22.227956, 1
22.227962, 0
22.227988, 1
22.22799, 0
